,id,title,company,location,postingdate,today,summary,salary,url
874,4a7534fd669d191a,Senior CX Designer,DotControl,Rotterdam,Meer dan 30 dagen geleden,2021-03-13,"Optimise and expand existing solutions in close collaboration with data analysts.
Do you have great analytical thinking skills and know how to combine data with…",,https://nl.indeed.com/rc/clk?jk=4a7534fd669d191a&fccid=ef4474c80327a8c1&vjs=3
875,185d8ae25ed75c58,Traineeship Data & Risk,Joust,Randstad,Meer dan 30 dagen geleden,2021-03-13,Dit zorgt voor een versnelde ontwikkeling en directe inzetbaarheid van jou als professional in functies op het data en risk gebied.,,https://nl.indeed.com/rc/clk?jk=185d8ae25ed75c58&fccid=53d29e1b974742b3&vjs=3
876,935c0938ec180547,Cyber Security Analyst,Alexion Partners,Rotterdam,Meer dan 30 dagen geleden,2021-03-13,"Strong understanding of data security, data classification, and data loss prevention.
Proactively look for suspicious abnormal activity based on data alerts or…",,https://nl.indeed.com/rc/clk?jk=935c0938ec180547&fccid=9d0a884f2cf08e34&vjs=3
877,4af8283344ba68b5,Azure Data Engineer,Insight International (UK) Ltd.,Amersfoort,3 dagen geleden,2021-03-13,"Communicate/coordinate with different disciplines (architect, data/business analyst, supervisor).
Because data is rarely available ready to use and is offered…",,https://nl.indeed.com/rc/clk?jk=4af8283344ba68b5&fccid=322d618b7d923127&vjs=3
878,190e67d98f308dc6,Data Analyst / Credit Risk (SQL),HamlynWilliams,Amsterdam,Meer dan 30 dagen geleden,2021-03-13,"Working with large and diverse data files - with relatively low data quality.
At least 2 years’ experience in writing database queries and merging, cleaning,…",€80.000 per jaar,https://nl.indeed.com/rc/clk?jk=190e67d98f308dc6&fccid=ab7c67e2cdbc0ed5&vjs=3
879,164e9da5f14bbf52,Business Analyst [Freelance - 6-month project],Maykers,Utrecht,26 dagen geleden,2021-03-13,"You will be investigating and performing data analysis and making recommendations for solving problems.
Maykers is an online platform that facilitates smart…",,https://nl.indeed.com/rc/clk?jk=164e9da5f14bbf52&fccid=317db5774875bc78&vjs=3
880,83be5c1f9a6938ae,BI Data Analist - Architect,Start People,Middelburg,Meer dan 30 dagen geleden,2021-03-13,"Ervaring met data analyse en architectuur;
Rol van (data) architect kunnen vervullen.
Kennis en ervaring met werken onder data-architectuur;",,https://nl.indeed.com/rc/clk?jk=83be5c1f9a6938ae&fccid=57a9d19861bdaac9&vjs=3
881,85544e1755a143cc,Data & Analytics Consultant,Artefact,Utrecht,Meer dan 30 dagen geleden,2021-03-13,"Artefact is a new generation of a data service provider, specialising in data consulting and data-driven digital marketing, dedicated to transforming data into…",,https://nl.indeed.com/rc/clk?jk=85544e1755a143cc&fccid=0f5477dfb7d07060&vjs=3
882,b3ae8ade28916423,FP&A Analyst – WE CV Operations Finance,Medtronic,Heerlen,14 dagen geleden,2021-03-13,"You will also help provide data-driven business and financial insights into the internal and external environment, facilitate decision making and support…",,https://nl.indeed.com/rc/clk?jk=b3ae8ade28916423&fccid=f06a4d05bf5510ec&vjs=3
883,882103d0d18ffe8c,Senior Lab Analist NGS,MY Recruitment,Amsterdam,2 dagen geleden,2021-03-13,Onze opdrachtgever genereert DNA-data van patiënten met uitgezaaide kanker en integreert deze met klinische- en behandelgegevens voor een patiëntrapport en…,,https://nl.indeed.com/rc/clk?jk=882103d0d18ffe8c&fccid=04d6950ade3838d9&vjs=3
